AreaManagerId,SellingPointId,StartDateSellingPoint,EndDateSellingPoint,SellingPointDesc,Location
718,118439,20150101,20190506,Kenau Hasselaarstraat (plein),"(51.445301528, 3.567164075)"
758,21890,20161001,20300101,Speelhuislaan 1 - B 80723,"(51.597958416, 4.775201388)"
758,21884,20161001,20190524,Sluissingel 2 - B 80519,"(51.585264253, 4.764031773)"
758,21886,20161001,20300101,Irenestraat 1 - B 80617,"(51.5800016, 4.770309454)"
758,21882,20161001,20300101,Nw Boschstraat 2 - B 80574,"(51.592485732, 4.787162645)"
758,21820,20161001,20190524,Ginnekenmarkt 1 - B 80642,"(51.567511188, 4.785223672)"
758,21884,20161001,20300101,Nw Leuvenaarstraat 1 - B 80584,"(51.588698208, 4.768120947)"
758,21886,20161001,20300101,Balfortstraat 2 - B 80610,"(51.581066828, 4.771804115)"
758,21846,20161001,20190524,Nw Ginnekenstraat 1 - B 80576,"(51.582523312, 4.77709256)"
758,21809,20161001,20190524,Chasseveld 5 - B 80532,"(51.587877356, 4.784835507)"
718,118423,20150101,20190506,Burgemeester van Woelderenlaan,"(51.45880431, 3.537994825)"
758,21892,20161001,20300101,Pauwstraat 1 - B 80732,"(51.597583499, 4.773740476)"
772,5050,20190601,20190625,Nassaustraat_thv huisnr 10,"(51.436121329, 5.469266744)"
758,21802,20161001,20300101,Arsenaalpad 3,"(51.584647233, 4.768785102)"
758,21806,20161001,20190524,Beyerd-Vlaszak 2 - B 80689,"(51.588990832, 4.781639442)"
758,21823,20161001,20190524,Haagdijk 4 - B 80547,"(51.587019604, 4.766892437)"
718,118418,20150101,20190506,Boulevard de Ruijter,"(51.440179342, 3.573928213)"
1676,9660,20150301,,hele jaar betaald parkeren,"(51.651333, 3.921861)"
758,21891,20161001,20300101,Bouwmeesterstraat 1 - B 80720,"(51.595227372, 4.789826232)"
758,21807,20161001,20300101,Boschstraat 1 - B 80526,"(51.590084692, 4.78171208)"
758,21809,20171127,20190524,Chasseveld 9- B 80745,"(51.588225099, 4.785806212)"
34,36011,20161101,20190523,Administratief verkooppunt alleen voor bezoekersregeling,"(52.370591456, 5.216807437)"
758,21864,20161001,20300101,Tramsingel 1 - B 80651,"(51.591787162, 4.768621559)"
758,21884,20161001,20190524,Leuvenaarstraat 2 - B 80558,"(51.588956508, 4.765706493)"
758,21816,20161001,20300101,Gasthuisvelden 2,"(51.584639577, 4.767356029)"
758,21882,20161001,20300101,Nw Boschstraat 1 - B 80573,"(51.592160976, 4.786463995)"
758,21886,20161001,20300101,Gen. van der Plaatstraat 1 - B 80615,"(51.580125113, 4.773985176)"
718,118425,20150101,,Bussestraat,"(51.44434474, 3.573129321)"
758,21885,20161001,20300101,Vijverstraat 2 - B 80654,"(51.580692833, 4.78016766)"
758,21895,20170101,20300101,Nijverheidssingel 1 - B 80586,"(51.586149401, 4.76356387)"
758,21846,20161001,20300101,Nw Ginnekenstraat 4 - B 80579,"(51.581321543, 4.777375268)"
758,21884,20161001,20300101,Nw Leuvenaarstraat 2 - B 80585,"(51.58889734, 4.766972906)"
758,21884,20161001,20300101,Leuvenaarstraat 1 - B 80557,"(51.588188542, 4.7659002)"
758,21817,20161001,20190524,Gasthuisvelden 5 (Straat) - B 80540,"(51.584801856, 4.767039189)"
718,118451,20150101,20190506,Scheldestraat,"(51.447378516, 3.573696489)"
718,118415,20150101,,Boulevard de Ruijter,"(51.440592001, 3.571411251)"
758,21834,20161001,20300101,Markendaalseweg 1 - B 80559,"(51.585038615, 4.774284853)"
758,21891,20161001,20300101,Oranjesingel 1 - B 80721,"(51.593615306, 4.786449676)"
758,21881,20161001,20190524,Menno van Coehoornstraat 1 - B 80511,"(51.594801391, 4.782687018)"
718,118431,20150101,,Kenau Hasselaarstraat,"(51.445520507, 3.566315664)"
758,21846,20161001,20190524,Nw Ginnekenstraat 3 - B 80578,"(51.581497785, 4.777334881)"
758,21884,20161001,20190524,Nw Dieststraat 1 - B 80575,"(51.589851807, 4.769050623)"
758,21882,20161001,20190524,Seeligsingel 1 - B 80596,"(51.59296134, 4.782538932)"
1676,9644,20150301,,Alleen gereguleerd van 1 april tot en met 31 oktober,"(51.741667, 3.785972)"
718,118454,20150101,,Stenenbeer,"(51.443437571, 3.577452775)"
758,21889,20161001,20300101,Middellaan 1 - B 80566,"(51.590770891, 4.770341133)"
758,21814,20161001,20190524,Etnastraat 1 - B 80637,"(51.592650755, 4.769530003)"
758,21892,20190301,20300101,Polderstraat 2 - B80752,"(51.600635734, 4.775902512)"
758,21834,20161001,20190524,Markendaalseweg 1 - B 80559,"(51.585038618, 4.774284924)"
758,21890,20161001,20300101,Past Pottersplein 1 - B 80739,"(51.599069339, 4.778852535)"
758,21809,20161001,20300101,Chasseveld 6 - B 80533,"(51.588967253, 4.786690113)"
361,72005,20120604,,,"(52.627353427, 4.738749126)"
758,21810,20161001,20190524,Concordiastraat 2 - B 80537,"(51.583848794, 4.776024197)"
758,21884,20161001,20190524,Nw Prinsenkade 1 - 80715,"(51.590639032, 4.772356085)"
758,21809,20171127,20300101,Chasseveld 4 - B 80744,"(51.587850464, 4.784815591)"
758,21882,20161001,20190524,Seeligsingel 2 - B 80597,"(51.59328075, 4.783695119)"
758,21802,20161001,20190524,Arsenaalpad 3 - B 80636,"(51.584647236, 4.768785172)"
718,118408,20150101,20190506,Badhuisstraat,"(51.445716798, 3.57142598)"
479,75013,20130514,,1110,"(52.437723577, 4.818109552)"
718,118417,20150101,,Boulevard de Ruijter,"(51.44293636, 3.568893832)"
758,21834,20161001,20190524,Markendaalseweg 2 - B 80560,"(51.584990808, 4.77452711)"
758,21892,20161001,20190524,van Voorst tot Voorststraat 1,"(51.597002578, 4.772067358)"
758,21883,20161001,20190524,Fellenoordstraat 1 - B 80539,"(51.584333043, 4.770873109)"
758,21892,20161001,20190524,Terheijdenseweg 1,"(51.597693411, 4.780892034)"
758,21809,20161001,20190524,Chasseveld 2 - B 80530,"(51.587892308, 4.784841513)"
363,12199,20060404,,LOOTSSTRAAT 34 T/H_BORD,"(52.363256737, 4.861382346)"
718,118403,20150101,20190506,Aagje Dekenstraat (plein),"(51.446068517, 3.575326465)"
758,21820,20161001,20300101,Ginnekenmarkt 1 - B 80642,"(51.567511185, 4.785223601)"
718,118442,20150101,,Komstraat (plein),"(51.445354053, 3.569693688)"
363,15220,20090721,,Mezquitalaan 21,"(52.369805165, 4.831933672)"
637,20574,20190322,,Griekenlandlaan,"(52.06299, 4.49929)"
637,20550,20190322,,Coppeliaschouw,"(52.065067, 4.491068)"
637,20568,20190322,,Voorweg,"(52.060569, 4.48235)"
718,118407,20150101,,Badhuisstraat,"(51.445835593, 3.570757683)"
637,20609,20190322,,Luxemburglaan,"(52.062886, 4.491549)"
758,21882,20161001,20190524,Kloosterlaan 1 - B 80553,"(51.590947958, 4.784928954)"
758,21882,20161001,20300101,Seeligsingel 1 - B 80596,"(51.592961337, 4.782538861)"
637,20553,20190322,,Nederlandlaan,"(52.060583, 4.48426)"
484,21200,20150501,,Lijsterlaan / Raafstraat,"(52.132106935, 4.668242029)"
637,20565,20190322,,Denemarkenlaan uitgang zuid,"(52.062974, 4.495556)"
718,118401,20150101,20190506,Aagje Dekenstraat,"(51.445840622, 3.573161639)"
758,21875,20161001,20190524,Wilhelminastraat 3 - B 80659,"(51.57922352, 4.778126611)"
637,20579,20190322,,Engelandlaan,"(52.059995, 4.488471)"
718,118417,20150101,20190506,Boulevard de Ruijter,"(51.442935909, 3.568891706)"
758,21806,20161001,20190524,Beyerd-Vlaszak 1 - B 80688,"(51.588965558, 4.781619144)"
637,20551,20190322,,Coppeliaschouw,"(52.064449, 4.490234)"
758,21806,20171127,20190524,Beyerd-Vlaszak 6 - B 80743,"(51.58897397, 4.781628123)"
637,20587,20190322,,Markt,"(52.059695, 4.493844)"
637,20595,20190322,,Bordeauxstraat,"(52.059682, 4.496935)"
758,21885,20161001,20190524,Wilhelminapark 2 - B 80712,"(51.57990153, 4.779990469)"
758,21866,20161001,20300101,Viandenlaan 1 - B 80652,"(51.567455037, 4.78678553)"
758,21892,20161001,20190524,Nachtegaalstraat 1,"(51.597978893, 4.778342658)"
758,21865,20161001,20190524,Van Goorstraat 2 - B 80604,"(51.582375407, 4.779000502)"
637,20602,20190322,,Pilatusdam,"(52.054446, 4.49981)"
637,20554,20190322,,Brusselstraat,"(52.061877, 4.487704)"
362,21787,20190603,,Van der Veerelaan - De Ruwiellaan,"(52.31207667, 4.858072693)"
637,20584,20190322,,Londenstraat,"(52.059017, 4.492166)"
363,18757,20060404,,DODENDAAL 92 T/H,"(52.331692918, 4.874994128)"
637,20585,20190322,,Londenstraat,"(52.059614, 4.492693)"
758,21884,20161001,20300101,Prinsenkade 1 - B 80715,"(51.590639029, 4.772356015)"
637,20563,20190322,,Berlijnstraat,"(52.063444, 4.493465)"
758,21881,20161001,20300101,Menno van Coehoornstraat 1 - B 80511,"(51.594801388, 4.782686948)"
637,20565,20190322,,"Denemarkenlaan, loopbrug RDW","(52.063736, 4.496456)"
637,20610,20190322,,Europaweg,"(52.062772, 4.48948)"
758,21881,20161001,20300101,Emmastraat 1 - B 80507,"(51.594008384, 4.778231156)"
637,20592,20190322,,Frankrijklaan,"(52.061191, 4.494383)"
637,20590,20190322,,Reimstraat,"(52.061402, 4.497295)"
637,20559,20190322,,Europaweg  (zonnepaneel),"(52.064311, 4.493299)"
637,20573,20190322,,Athenestraat,"(52.062609, 4.497665)"
758,21882,20161001,20300101,Sophiastraat 1 - B 80598,"(51.592219347, 4.783241448)"
758,21809,20161001,20190524,Chasseveld 3 - B 80531,"(51.588214558, 4.785837376)"
637,20605,20190322,,Duitslandlaan,"(52.063027, 4.494711)"
758,21821,20161001,20190524,Ginnekenweg 1 - B 80643,"(51.578180312, 4.779290134)"
637,20613,20190322,,Oxfordstraat,"(52.059089, 4.491071)"
637,20565,20190322,,Denemarkenlaan uitgang noord,"(52.063266, 4.495362)"
758,21886,20161001,20300101,Markendaalseweg 5 - B 80619,"(51.581854761, 4.772311828)"
637,20588,20190322,,Markt,"(52.060239, 4.494474)"
758,21886,20161001,20190524,Irenestraat 1 - B 80617,"(51.580001603, 4.770309524)"
637,20575,20190322,,Italielaan  (Eim gebouw),"(52.061903, 4.497052)"
758,21809,20161001,20190524,Chasseveld 1 - B 80529,"(51.587863573, 4.784829629)"
637,20589,20190322,,Frankrijklaan,"(52.061211, 4.496009)"
758,21882,20161001,20190524,Nassausingel 2 - B 80569,"(51.590214605, 4.788508816)"
637,20567,20190322,,Amsterdamstraat,"(52.060818, 4.490292)"
758,21881,20161001,20190524,Stationsweg 1 - B 80516,"(51.594957878, 4.783416497)"
637,20577,20190322,,Dublinstraat,"(52.058239, 4.484482)"
855,51438,20130101,20170601,St. Josephstraat (Dagkaart),"(51.555770345, 5.100955443)"
637,20604,20190322,,Europaweg,"(52.064236, 4.49527)"
637,20600,20190322,,Delftsewallen,"(52.056166, 4.495562)"
758,21890,20161001,20190524,Speelhuislaan 5,"(51.597475825, 4.775756001)"
637,20571,20190322,,Griekenlandlaan,"(52.064189, 4.499835)"
637,20597,20190322,,Dorpsstraat,"(52.05731, 4.493512)"
758,21893,20161001,20300101,Mincklerstraat 1 B 80735,"(51.599938822, 4.778933454)"
758,21821,20161001,20190524,Ginnekenweg 4 - B 80648,"(51.568005221, 4.784283198)"
518,2244,20130701,,SOESTDIJKSEKADE 531 (4719),"(52.06159379, 4.2762347)"
718,118407,20150101,20190506,Badhuisstraat,"(51.445835124, 3.570755564)"
758,21807,20161001,20190524,Boschstraat 3 - B 80528,"(51.591107654, 4.78389315)"
718,118452,20150101,,Stadhuisplein,"(51.447463439, 3.56881006)"
637,20555,20190322,,Belgielaan,"(52.062183, 4.488967)"
935,27757,20140401,20190606,Sint Maartenspoort muziekschool,"(50.848166376, 5.702749051)"
935,27757,20140401,20190606,Sint Maartenspoort muziekschool,"(50.848166376, 5.702749051)"
935,27757,20140401,20190606,Sint Maartenspoort muziekschool,"(50.848166376, 5.702749051)"
935,27757,20140401,20190606,Sint Maartenspoort muziekschool,"(50.848166376, 5.702749051)"
935,27757,20140401,20190606,Sint Maartenspoort muziekschool,"(50.848166376, 5.702749051)"
637,20598,20190322,,Dorpsstraat,"(52.057211, 4.495789)"
637,20611,20190322,,Centrum-West,"(52.060936, 4.482124)"
637,20560,20190322,,Europaweg,"(52.063522, 4.49244)"
637,20607,20190322,,Parkdreef,"(52.063333, 4.515165)"
637,20556,20190322,,Nederlandlaan,"(52.060315, 4.487882)"
637,20558,20190322,,Driekant,"(52.061566, 4.491736)"
637,20612,20190322,,Bovenlangs,"(52.060769, 4.488485)"
637,20599,20190322,,Osylaan,"(52.056143, 4.499645)"
758,21807,20161001,20300101,Boschstraat 3 - B 80528,"(51.591107651, 4.783893079)"
758,21886,20161001,20300101,Bernhardsingel 2 - B 80632,"(51.580973657, 4.765524432)"
718,118435,20150101,,Kenau Hasselaarstraat,"(51.444521664, 3.568149134)"
718,118457,20190601,,Parkeerterrein De Willem Ruysstraat,"(51.446284212, 3.580258507)"
637,20601,20190322,,Nederlandlaan,"(52.060301, 4.486161)"
718,118440,20150101,20190506,Kenau Hasselaarstraat (plein),"(51.445768016, 3.566286756)"
758,21886,20161001,20190228,Bernhardsingel 1 - B 80631,"(51.582601413, 4.766246777)"
637,20594,20190322,,Bordeauxstraat,"(52.059781, 4.495723)"
637,20581,20190322,,Engelandlaan,"(52.060491, 4.492122)"
796,73109,20110101,20190615,,"(51.68833209, 5.300710948)"
758,21884,20161001,20300101,Adriaan van Bergenstraat 1 - B 80524,"(51.590106867, 4.770541509)"
758,21881,20161001,20190524,Emmastraat 1 - B 80507,"(51.594008387, 4.778231227)"
758,21884,20161001,20300101,Schorsmolenstraat 2 - B 80595,"(51.588374522, 4.764379614)"
637,20572,20190322,,Thebestraat,"(52.063617, 4.49779)"
758,21869,20161001,20300101,Vlaszak 1 - B 80606,"(51.588370216, 4.781027018)"
758,21847,20161001,20300101,Nw Haagdijk 1 - B 80580,"(51.586295629, 4.764724292)"
718,118408,20150101,,Badhuisstraat,"(51.445717266, 3.571428096)"
637,20583,20190322,,Engelandlaan,"(52.059918, 4.491273)"
718,118419,20150101,20190506,Boulevard de Ruijter,"(51.441350536, 3.569945313)"
637,20578,20190322,,Dublinstraat,"(52.059264, 4.484447)"
637,20580,20190322,,Engelandlaan,"(52.060172, 4.490393)"
637,20576,20190322,,Dublinstraat  (zonnepaneel),"(52.058471, 4.483048)"
758,21846,20161001,20300101,Nw Ginnekenstraat 2 - B 80577,"(51.582167787, 4.777175901)"
917,45039,20150101,,Hoek Putgraaf - Rector Driessenweg,"(50.886297872, 5.9820526)"
758,21884,20161001,20300101,Middellaan 2 - B 80567,"(51.58971581, 4.766251885)"
518,2263,20090701,,W PYRMONTKADE 63 (4181),"(52.083632846, 4.2855599)"
518,2263,20090701,,OBRECHTSTR 265 (4151),"(52.082181672, 4.280599187)"
758,21883,20161001,20300101,Fellenoordstraat 1 - B 80539,"(51.58433304, 4.770873038)"
599,510,20141110,20190620,Mathenesserweg,"(51.913698668, 4.435571535)"
758,21881,20161001,20300101,Delpratsingel 1 - B 80505,"(51.593100577, 4.78066466)"
758,21831,20161001,20190524,Korte Boschtraat 1 - B 80556,"(51.591335102, 4.784352638)"
518,2263,20090701,,W PYRMONTKADE 894 (4182),"(52.082573992, 4.286999536)"
758,21886,20161001,20190524,Bernhardsingel 1 - B 80631,"(51.582601416, 4.766246847)"
758,21888,20161001,20190524,Ginnekenweg 3b - B 80647,"(51.574014587, 4.783132018)"
758,21884,20161001,20300101,Zijlstraat 1 - B 80522,"(51.584677481, 4.76513289)"
718,118432,20150101,20190506,Kenau Hasselaarstraat,"(51.450608931, 3.55849022)"
518,2263,20171130,,V BLEISWIJKSTR 143 (5465),"(52.093951854, 4.280046127)"
518,2018,20190528,,STADHOUDERSLAAN 2 (5513),"(52.085869835, 4.282449389)"
518,2263,20090701,,1E SWEELINCKSTR  (4076),"(52.084734112, 4.291133189)"
718,118419,20150101,,Boulevard de Ruijter,"(51.441350973, 3.569947437)"
718,118448,20150101,20190506,President Rooseveltlaan (Nollebos),"(51.452418591, 3.554946196)"
518,2263,20090701,,LN V MEERDERVOORT 484 (4136),"(52.081246026, 4.286542954)"
518,2240,20090701,,N W BUITENSINGEL 16 (4148),"(52.075087849, 4.295816678)"
518,2240,20090701,,BEEKLAAN 199 (4186),"(52.074085137, 4.281145713)"
758,21891,20161001,20300101,Ceresstraat 1 - B 80717,"(51.594210167, 4.790192628)"
758,21891,20161001,20190524,Ceresstraat 1,"(51.59421017, 4.790192698)"
758,21884,20161001,20190524,Leuvenaarstraat 1 - B 80557,"(51.588188545, 4.765900271)"
758,21809,20161001,20300101,Chasseveld 8 - B 80535,"(51.588211671, 4.785853361)"
518,2240,20090701,,J LEDELSTR 1 (4124),"(52.076145809, 4.292196596)"
758,21809,20161001,20300101,Chasseveld 7 - B 80534,"(51.588219232, 4.785820505)"
718,118435,20150101,20190506,Kenau Hasselaarstraat,"(51.4445212, 3.568147007)"
758,21882,20161001,20300101,Nassausingel 3 - B 80570,"(51.589154221, 4.787688955)"
518,2263,20090429,,1E SWEELINCKSTR 25 (4077),"(52.083780434, 4.289436804)"
599,731,20160919,20190620,Schepenstraat,"(51.927030905, 4.462884978)"
518,2240,20090701,,SUEZKADE 24 (4169),"(52.078038874, 4.286985811)"
518,2240,20090701,,BAUTERSEMSTR 42 (4083),"(52.075124254, 4.293678171)"
518,2018,20190528,,A GOGELWEG 14 (5515),"(52.0871035, 4.283951313)"
758,21888,20161001,20300101,Ginnekenweg 3a - B 80646,"(51.574627714, 4.782628412)"
758,21893,20161001,20190524,Archimedesstraat 1,"(51.599433205, 4.7855447)"
758,21884,20161001,20190524,Zijlstraat 2 - B 80523,"(51.585502522, 4.76593632)"
518,2263,20120501,,GROOT HERTOGINNELAAN 125 (4530),"(52.083638651, 4.278753361)"
518,2240,20090701,,V SWINDENSTR 159 (4180),"(52.073558765, 4.282715315)"
758,21893,20161001,20300101,Archimedesstraat 1 - B 80718,"(51.599433202, 4.785544629)"
518,2240,20090429,,ARCHIMEDESSTR 1 (4082),"(52.080384141, 4.281086183)"
718,118442,20150101,20190506,Komstraat (plein),"(51.445353585, 3.569691565)"
758,21816,20161001,20190524,Gasthuisvelden 2 (Terrein) - B 80639,"(51.58463958, 4.7673561)"
599,121,20190520,,Van Vollenhovenstraat,"(51.910306717, 4.477450822)"
758,21821,20161001,20190524,Ginnekenweg 2 - B 80644,"(51.57749228, 4.78025352)"
758,21821,20161001,20300101,Ginnekenweg 2 - B 80644,"(51.577492277, 4.780253449)"
518,2240,20090701,,REGENTESSELAAN 91 (4153),"(52.077855374, 4.282492417)"
758,21884,20161001,20190524,Sluisstraat 1 - B 80520,"(51.585805555, 4.764756768)"
363,19017,20070131,,Mercatorstraat 171,"(52.375404312, 4.848383915)"
758,21884,20161001,20190524,Sluissingel 1 - B 80518,"(51.584476049, 4.764660725)"
518,2240,20090701,,REGENTESSELAAN 34 (4158),"(52.073699329, 4.283636888)"
758,21885,20161001,20190524,Vijverstraat 1 - B 80653,"(51.580886844, 4.779135291)"
518,2240,20090701,,V MARUMSTR 1 (4176),"(52.075353417, 4.284676884)"
518,2263,20190528,,CONRADKADE 89 (5519),"(52.084676966, 4.274351823)"
363,14573,20060404,,CHURCHILL-LAAN 79 T/H,"(52.346592779, 4.897345801)"
718,118459,20190601,,Parkeerterrein De Willem Ruysstraat,"(51.445521758, 3.58010727)"
518,2263,19960805,,W PYRMONTKADE 906 (2636),"(52.082066076, 4.287498587)"
362,21787,20190603,,Van der Veerelaan - Van IJsselsteinlaan,"(52.309386279, 4.85796275)"
758,21881,20161001,20190228,Meerten Verhoffstraat 2 - B 80510,"(51.594364835, 4.781043339)"
518,2240,20090429,,ARCHIMEDESSTR 32 (4081),"(52.080708629, 4.27933462)"
758,21886,20161001,20300101,Beatrixstraat 1 - B 80630,"(51.58237152, 4.768866895)"
758,21886,20161001,20300101,Gen. van der Plaatstraat 2 - B 80616,"(51.579550713, 4.773177221)"
518,2263,19921106,,VALERIUSSTR 51 (1091),"(52.085391569, 4.279252478)"
518,2240,20090701,,REGENTESSELAAN 166 (4160),"(52.07496559, 4.283550962)"
758,21886,20161001,20300101,Vredenburchsingel 1 - B 80620,"(51.582315761, 4.770461527)"
758,21817,20161001,20190524,Gasthuisvelden 6 (Straat) - B 80541,"(51.584259672, 4.766568718)"
518,2263,20090701,,HOLLANDERSTR 33 (4122),"(52.084149535, 4.282122)"
758,21891,20161001,20190524,Ceresstraat  3,"(51.59452514, 4.786481963)"
758,21836,20161001,20300101,Marksingel 2 - B 80563,"(51.580445993, 4.77568069)"
758,21836,20161001,20300101,Marksingel 3 - B 80543,"(51.581605551, 4.773861728)"
518,2240,20090701,,KON EMMAKADE 36 (4128),"(52.077887471, 4.29274904)"
758,21888,20161001,20190228,Ginnekenweg 3b - B 80647,"(51.574014584, 4.783131947)"
518,2240,20090701,,BEEKLAAN 306 (4185),"(52.076190665, 4.27925703)"
758,21884,20161001,20190524,Adr v Bergenstraat 4 - 80714,"(51.590104548, 4.770544497)"
718,118448,20150101,,President Rooseveltlaan (Nollebos),"(51.45241914, 3.554948355)"
758,21887,20161001,20190524,Hertog Janlaan 2 - B 80628,"(51.586149865, 4.788699948)"
758,21822,20161001,20300101,Godevaert Montensstraat 1 - B 80542,"(51.581738292, 4.775693867)"
758,21890,20190301,20190524,- Belcrumweg 1 - B80747,"(51.596558245, 4.770945152)"
758,21864,20161001,20190524,Tramsingel 1 - B 80651,"(51.591787165, 4.76862163)"
518,2240,20090701,,V BYLANDTSTR 50 (4175),"(52.077575082, 4.286283379)"
518,2263,20120501,,GROOT HERTOGINNELAAN 163 (4529),"(52.082814213, 4.277453971)"
718,118437,20150101,20190506,Kenau Hasselaarstraat,"(51.449632544, 3.5608228)"
718,118424,20150101,,Burgemeester van Woelderenlaan,"(51.459392504, 3.537931991)"
518,2240,20090501,,LN V MEERDERVOORT 211 (4138),"(52.080449045, 4.281706405)"
758,21890,20161001,20300101,Speelhuislaan 4 - B 80726,"(51.596804442, 4.779028732)"
518,2240,20090630,,ESPERANTOSTR 7 (4188),"(52.075107248, 4.292188831)"
518,2240,20090701,,DE PERPONCHERSTR 65 (4106),"(52.078752464, 4.289207811)"
518,2240,20090701,,MARNIXSTR 59 (4144),"(52.077924695, 4.290213947)"
758,21876,20161001,20190524,Willemstraat 2 - B 80608,"(51.593811513, 4.779592907)"
758,21887,20161001,20300101,Lovensdijkstraat 1 - B 80629,"(51.586113091, 4.78627956)"
758,21846,20161001,20190524,Nw Ginnekenstraat 4 - B 80579,"(51.581321546, 4.777375339)"
718,118437,20150101,,Kenau Hasselaarstraat,"(51.449633062, 3.560824945)"
758,21886,20161001,20300101,Vredenburchsingel 3 - B 80622,"(51.58285532, 4.766987081)"
518,2240,20090701,,TEIJLERSTR 20 (4172),"(52.07269447, 4.283244084)"
518,2240,20090701,,KONINGSPLEIN 5 (4133),"(52.079822094, 4.288854276)"
518,2263,20090701,,V BLANKENBURGSTR 47 (4173),"(52.084621587, 4.286953585)"
758,21882,20161001,20300101,J.F. Kennedylaan 2 - B 80549,"(51.591303814, 4.781585272)"
518,2263,20120501,,DANCKERTSSTR 45 (4512),"(52.084359454, 4.279169523)"
758,21887,20161001,20300101,Cavaleriestraat 1 - B 80626,"(51.585110531, 4.786341749)"
758,21881,20161001,20190524,Terheijdenstraat 1 - B 80517,"(51.5946285, 4.784229794)"
518,2240,20090701,,SUEZKADE 84 (4167),"(52.079466404, 4.284920739)"
718,118427,20150101,20190506,Coosje Buskenstraat,"(51.445011206, 3.571640738)"
718,118451,20150101,,Scheldestraat,"(51.447378991, 3.573698597)"
758,21827,20161001,20300101,Kerkstraat 1 -  B 80552,"(51.5858954, 4.778081879)"
518,2240,20090701,,BEEKLAAN 189 (4087),"(52.073969232, 4.281435437)"
758,21892,20190301,20300101,Crogtdijk 1 - B80751,"(51.601565964, 4.774572406)"
1676,9615,20150301,,Alleen gereguleerd van 1 april tot en met 31 oktober,"(51.700179, 3.741674)"
518,2263,20090701,,2E SCHUYTSTR 149 (4079),"(52.082621476, 4.280940247)"
758,21807,20161001,20190524,Boschstraat 2 - B 80527,"(51.590534064, 4.782584696)"
72,8750,20180101,,,"(53.179462302, 5.417295778)"
518,2240,20090501,,REGENTESSELAAN 317 (4156),"(52.072352674, 4.284064807)"
518,2240,20090501,,REGENTESSELAAN 348 (4155),"(52.071809146, 4.284593449)"
599,532,20141110,,Heemraadssingel,"(51.911171807, 4.455938129)"
758,21884,20161001,20300101,Nw Dieststraat 1 - B 80575,"(51.589851804, 4.769050552)"
518,2240,20090701,,K ROOSSTR 47 (4125),"(52.073060122, 4.289782531)"
758,21881,20161001,20300101,Meerten Verhoffstraat 1 - B 80509,"(51.593355199, 4.781179063)"
718,118446,20150101,20190506,Koningsweg,"(51.443577259, 3.581664509)"
758,21882,20161001,20300101,Kloosterlaan Rondeel 1 - B 80554,"(51.588070872, 4.783700263)"
758,21882,20161001,20300101,Nassaustraat 2 - B 80572,"(51.591226028, 4.787404857)"
758,21851,20161001,20190524,Oude Vest 2 - B 80593,"(51.586996689, 4.779771447)"
758,21809,20161001,20190524,Chasseveld 7 - B 80534,"(51.588219235, 4.785820576)"
718,118433,20150101,20190506,Kenau Hasselaarstraat,"(51.446883461, 3.563552844)"
518,2263,20090701,,2E SWEELINCKSTR 144 (4080),"(52.083596168, 4.279524552)"
758,21886,20161001,20300101,Balfortstraat 4 - B 80612,"(51.579712939, 4.770968663)"
518,2263,20120501,,GROOT HERTOGINNELAAN 63 (4531),"(52.084710573, 4.281452692)"
518,2236,20090902,,LOOSDUINSEKADE 165 (4213),"(52.071214406, 4.287006024)"
518,2240,20090701,,GASLAAN 175 (4116),"(52.074253631, 4.28628588)"
758,21823,20161001,20190524,Haagdijk 1 - B 80544,"(51.58797042, 4.769725306)"
758,21882,20161001,20190524,Kloosterlaan 3 - B 80711,"(51.589473499, 4.783493797)"
758,21892,20161001,20300101,Leeuwerikstraat 1 - B 80738,"(51.598599955, 4.776921913)"
758,21891,20161001,20190524,Ceresstraat 2,"(51.59452674, 4.788185564)"
718,118458,20190601,,Parkeerterrein De Willem Ruysstraat,"(51.445946975, 3.581034861)"
758,21882,20161001,20190524,Sophiastraat 4 - B80708,"(51.591917109, 4.785064731)"
718,118416,20150101,,Boulevard de Ruijter,"(51.440423266, 3.572415475)"
758,21875,20161001,20300101,Wilhelminastraat 3 - B 80659,"(51.579223517, 4.77812654)"
202,26071,20190604,,,"(51.9836595, 5.9188692)"
518,2263,20090701,,2E SCHUYTSTR 60 (4078),"(52.082782279, 4.285774637)"
518,2240,20090701,,V BYLANDTSTR 135 (4174),"(52.07887431, 4.284642591)"
718,118410,20150101,20190506,Bellamypark,"(51.441620638, 3.573408688)"
518,2263,20190528,,GROOT HERTOGINNELAAN 14 (5520),"(52.085105707, 4.289693362)"
758,21886,20161001,20190524,Irenestraat 2 - B 80618,"(51.581528988, 4.770464209)"
518,2240,20090701,,DIBBETSSTR 93 (4108),"(52.077724226, 4.291737329)"
518,2240,20090501,,LN V MEERDERVOORT 461 (4137),"(52.079410641, 4.279579316)"
518,2240,20090701,,BEEKLAAN 338 (4184),"(52.077055999, 4.278481385)"
518,2240,20090701,,BEEKLAAN 241 (4086),"(52.074805657, 4.280698443)"
518,2240,20090701,,FRANKLINSTR 120 (4110),"(52.078479578, 4.283805404)"
718,118441,20150101,,Komstraat (Aldi),"(51.445158482, 3.570089244)"
718,118405,20150101,,Badhuisstraat,"(51.446571901, 3.56891846)"
518,2240,20090701,,NEWTONSTR 210 (4147),"(52.075835307, 4.284369764)"
